Speed,direction,precipitation
3.0864,160,0.166666667
3.0864,90,0.166666667
3.0864,60,0.166666667
3.0864,60,0.166666667
3.0864,60,0.166666667
3.0864,60,0.166666667
2.0576,60,0.166666667
2.0576,40,0.166666667
1.0288,300,0.166666667
1.0288,240,0.166666667
2.0576,270,0.166666667
3.0864,310,0.166666667
5.144,20,0.166666667
6.1728,20,0.166666667
8.2304,20,0.245833333
9.2592,20,0.245833333
5.144,10,0.245833333
5.144,40,0.245833333
7.2016,30,0.245833333
5.144,10,0.245833333
6.1728,10,0.245833333
8.2304,30,0.245833333
9.2592,30,0.245833333
7.2016,30,0.245833333
6.1728,10,0.245833333
3.0864,10,0.245833333
2.0576,300,0.245833333
3.0864,200,0.245833333
5.144,190,0.245833333
4.1152,200,0.245833333
3.0864,170,0.245833333
2.0576,180,0.245833333
1.0288,230,0.245833333
1.0288,350,0.245833333
5.144,240,0.245833333
5.144,270,0.245833333
3.0864,280,0.245833333
1.0288,160,0.245833333
1.0288,280,0.008333333
5.144,270,0.008333333
2.0576,180,0.008333333
2.0576,300,0.008333333
2.0576,180,0.008333333
2.0576,250,0.008333333
2.0576,310,0.008333333
1.0288,290,0.008333333
2.0576,270,0.008333333
3.0864,300,0.008333333
4.1152,290,0.008333333
4.1152,330,0.008333333
4.1152,330,0.008333333
4.1152,330,0.008333333
3.0864,310,0.008333333
4.1152,290,0.008333333
3.0864,270,0.008333333
3.0864,300,0.008333333
3.0864,270,0.008333333
4.1152,180,0.008333333
2.0576,240,0.008333333
2.0576,180,0.008333333
3.0864,180,0.008333333
3.0864,350,0.008333333
2.0576,30,0
1.0288,270,0
3.0864,300,0
2.0576,330,0
2.0576,330,0
3.0864,340,0
4.1152,340,0
4.1152,340,0
4.1152,10,0
3.0864,30,0
5.144,30,0
3.0864,10,0
3.0864,330,0
5.144,300,0
7.2016,300,0
6.1728,300,0
5.144,290,0
6.1728,290,0
5.144,300,0
5.144,300,0
4.1152,310,0
7.2016,300,0
5.144,300,0
4.1152,270,0
6.1728,270,0
7.2016,270,0
5.144,270,0
3.0864,270,0
3.0864,300,0
2.0576,10,0
2.0576,30,0
3.0864,30,0
4.1152,40,0
5.144,330,0
7.2016,310,0
6.1728,300,0
6.1728,300,0
6.1728,300,0
5.144,290,0
5.144,270,0
3.0864,270,0
2.0576,210,0
2.0576,330,0
3.0864,330,0
2.0576,340,0
3.0864,350,0
3.0864,350,0
4.1152,340,0
3.0864,50,0
3.0864,30,0
3.0864,30,0
5.144,20,0
6.1728,330,0
7.2016,340,0
5.144,330,0
6.1728,320,0
7.2016,320,0
6.1728,320,0
7.2016,310,0
8.2304,300,0
6.1728,300,0
6.1728,300,0
6.1728,310,0
6.1728,290,0
6.1728,290,0
4.1152,310,0
5.144,310,0
4.1152,20,0
3.0864,340,0
3.0864,330,0
3.0864,50,0
3.0864,30,0
2.0576,50,0
1.0288,350,0
1.0288,300,0
2.0576,340,0
3.0864,340,0
3.0864,240,0
4.1152,290,0
1.0288,280,0
4.1152,280,0
5.144,270,0
4.1152,280,0
5.144,290,0
7.2016,290,0
9.2592,290,0
8.2304,290,0
7.2016,290,0
7.2016,300,0
7.2016,300,0
5.144,300,0
4.1152,310,0
4.1152,310,0
6.1728,300,0
6.1728,280,0
6.1728,240,0
8.2304,260,0
11.3168,260,0
8.2304,260,0
8.2304,250,0
6.1728,260,0
6.1728,280,0
8.2304,280,0
7.2016,280,0
5.144,270,0
8.2304,270,0
8.2304,260,0
9.2592,270,0
8.2304,270,0
9.2592,280,0
7.2016,270,0
5.144,270,0
4.1152,280,0
5.144,270,0
5.144,270,0
3.0864,270,0
2.0576,180,0
4.1152,290,0
3.0864,180,0
1.0288,180,0
3.0864,180,0
5.144,60,0
4.1152,50,0
9.2592,40,0
6.1728,310,0
3.0864,340,0
3.0864,350,0
4.1152,340,0
6.1728,330,0
5.144,330,0
5.144,310,0
5.144,300,0
4.1152,270,0
4.1152,210,0
4.1152,180,0
12.3456,180,0
13.3744,310,0
6.1728,300,0
4.1152,320,0
5.144,180,0
8.2304,310,0
10.288,310,0
8.2304,320,0
7.2016,310,0
7.2016,300,0.045833333
7.2016,320,0.045833333
4.1152,330,0.045833333
3.0864,340,0.045833333
3.0864,180,0.045833333
6.1728,180,0.045833333
8.2304,330,0.045833333
5.144,330,0.045833333
5.144,330,0.045833333
5.144,50,0.045833333
7.2016,340,0.045833333
6.1728,340,0.045833333
4.1152,340,0.045833333
4.1152,340,0.045833333
5.144,340,0.045833333
5.144,340,0.045833333
4.1152,340,0.045833333
4.1152,340,0.045833333
4.1152,340,0.045833333
3.0864,340,0.045833333
4.1152,270,0.045833333
2.0576,270,0.045833333
3.0864,300,0.045833333
2.0576,240,0.045833333
1.0288,260,0.6
1.0288,180,0.6
3.0864,250,0.6
5.144,290,0.6
3.0864,290,0.6
3.0864,270,0.6
1.0288,150,0.6
1.0288,70,0.6
0,250,0.6
1.0288,180,0.6
4.1152,180,0.6
4.1152,180,0.6
3.0864,190,0.6
5.144,190,0.6
6.1728,180,0.6
4.1152,180,0.6
4.1152,200,0.6
4.1152,200,0.6
4.1152,200,0.6
5.144,210,0.6
5.144,210,0.6
5.144,210,0.6
5.144,210,0.6
5.144,210,0.6
5.144,210,0
3.0864,210,0
4.1152,210,0
4.1152,210,0
4.1152,210,0
4.1152,210,0
5.144,210,0
4.1152,220,0
4.1152,220,0
4.1152,210,0
5.144,200,0
5.144,180,0
4.1152,190,0
4.1152,180,0
3.0864,210,0
4.1152,200,0
4.1152,200,0
3.0864,50,0
2.0576,280,0
1.0288,280,0
3.0864,280,0
3.0864,280,0
1.0288,210,0
2.0576,240,0
3.0864,320,0
2.0576,90,0
2.0576,50,0
2.0576,30,0
4.1152,30,0
4.1152,300,0
2.0576,320,0
5.144,320,0
5.144,320,0
4.1152,30,0
4.1152,30,0
4.1152,330,0
5.144,310,0
8.2304,310,0
8.2304,310,0
11.3168,310,0
10.288,310,0
10.288,320,0
7.2016,320,0
5.144,330,0
5.144,330,0
5.144,320,0
5.144,310,0
6.1728,310,0
5.144,310,0
4.1152,320,0
4.1152,320,0
4.1152,300,0
5.144,320,0
5.144,300,0
3.0864,240,0
4.1152,330,0
4.1152,330,0
4.1152,330,0
4.1152,300,0
5.144,290,0
6.1728,280,0
6.1728,280,0
6.1728,280,0
5.144,290,0
4.1152,290,0
3.0864,320,0
4.1152,290,0
4.1152,300,0
2.0576,300,0
2.0576,300,0
2.0576,340,0
8.2304,310,0
8.2304,320,0.0375
5.144,340,0.0375
5.144,310,0.0375
8.2304,310,0.0375
9.2592,300,0.0375
8.2304,280,0.0375
6.1728,300,0.0375
2.0576,180,0.0375
7.2016,240,0.0375
8.2304,280,0.0375
11.3168,280,0.0375
11.3168,280,0.0375
10.288,280,0.0375
6.1728,180,0.0375
4.1152,90,0.0375
4.1152,70,0.0375
2.0576,60,0.0375
4.1152,20,0.0375
4.1152,20,0.0375
11.3168,40,0.0375
14.4032,310,0.0375
15.432,310,0.0375
15.432,310,0.0375
15.432,310,0.0375
15.432,290,0.079166667
14.4032,290,0.079166667
13.3744,290,0.079166667
13.3744,290,0.079166667
11.3168,270,0.079166667
10.288,270,0.079166667
10.288,270,0.079166667
13.3744,270,0.079166667
13.3744,280,0.079166667
13.3744,280,0.079166667
13.3744,280,0.079166667
15.432,280,0.079166667
15.432,280,0.079166667
10.288,280,0.079166667
8.2304,250,0.079166667
8.2304,250,0.079166667
3.0864,280,0.079166667
8.2304,280,0.079166667
7.2016,270,0.079166667
7.2016,270,0.079166667
6.1728,270,0.079166667
5.144,260,0.079166667
5.144,330,0.079166667
6.1728,330,0.079166667
6.1728,330,0.066666667
5.144,310,0.066666667
8.2304,280,0.066666667
9.2592,270,0.066666667
11.3168,270,0.066666667
12.3456,270,0.066666667
11.3168,270,0.066666667
8.2304,270,0.066666667
7.2016,270,0.066666667
5.144,260,0.066666667
7.2016,260,0.066666667
10.288,260,0.066666667
10.288,270,0.066666667
11.3168,280,0.066666667
9.2592,270,0.066666667
7.2016,280,0.066666667
8.2304,290,0.066666667
10.288,290,0.066666667
9.2592,300,0.066666667
6.1728,310,0.066666667
9.2592,300,0.066666667
6.1728,330,0.066666667
6.1728,320,0.066666667
6.1728,300,0.066666667
5.144,300,0
11.3168,290,0
14.4032,280,0
15.432,280,0
16.4608,280,0
16.4608,280,0
15.432,280,0
12.3456,270,0
6.1728,240,0
5.144,180,0
10.288,300,0
11.3168,270,0
5.144,180,0
7.2016,180,0
9.2592,260,0
9.2592,260,0
6.1728,270,0
5.144,270,0
5.144,270,0
2.0576,250,0
5.144,260,0
3.0864,170,0
5.144,270,0
2.0576,180,0
3.0864,220,0
3.0864,270,0
3.0864,240,0
3.0864,230,0
5.144,260,0
7.2016,260,0
6.1728,270,0
11.3168,280,0
14.4032,270,0
11.3168,270,0
7.2016,300,0
4.1152,290,0
8.2304,280,0
7.2016,270,0
8.2304,280,0
7.2016,270,0
5.144,270,0
5.144,180,0
5.144,280,0
3.0864,180,0
5.144,240,0
5.144,180,0
3.0864,220,0
3.0864,40,0
0.5144, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
4.1152,10,0
3.0864,10,0
5.144,10,0
5.144,340,0
2.0576,330,0
3.0864,320,0
4.1152,310,0
3.0864,300,0
5.144,290,0
3.0864,280,0
2.0576,290,0
2.0576,280,0
5.144,280,0
5.144,290,0
5.144,300,0
6.1728,180,0
5.144,300,0
3.0864,300,0
4.1152,300,0
2.0576,320,0
3.0864,300,0
1.0288,330,0
3.0864,320,0
3.0864,40,0
2.0576,300,0
3.0864,320,0
3.0864,320,0
3.0864,320,0
5.144,320,0
5.144,310,0
5.144,320,0
5.144,320,0
3.0864,330,0
4.1152,60,0
4.1152,10,0
4.1152,30,0
4.1152,40,0
5.144,50,0
3.0864,40,0
5.144,30,0
5.144,30,0
5.144,30,0
4.1152,20,0
2.0576,20,0
3.0864,350,0
2.0576,10,0
2.0576,340,0
2.0576,340,0
3.0864,300,0
3.0864,300,0
3.0864,310,0
5.144,310,0
5.144,320,0
5.144,310,0
5.144,320,0
5.144,320,0
3.0864,330,0
3.0864,80,0
4.1152,10,0
4.1152,30,0
4.1152,40,0
5.144,40,0
3.0864,40,0
3.0864,40,0
5.144,20,0
5.144,30,0
5.144,30,0
4.1152,20,0
4.1152,20,0
3.0864,10,0
3.0864,10,0
2.0576,340,0
2.0576,10,0
2.0576,330,0
2.0576,270,0
1.0288,330,0
2.0576,340,0
2.0576,320,0
2.0576,320,0
2.0576,330,0
1.0288,10,0
3.0864,10,0
5.144,30,0
5.144,30,0
5.144,20,0
5.144,20,0
3.0864,20,0
4.1152,330,0
4.1152,300,0
7.2016,300,0
6.1728,300,0
10.288,300,0
10.288,300,0
9.2592,300,0
10.288,300,0
10.288,270,0
2.0576,260,0.225
2.0576,240,0.225
3.0864,180,0.225
6.1728,210,0.225
3.0864,240,0.225
3.0864,270,0.225
3.0864,270,0.225
6.1728,270,0.225
7.2016,220,0.225
6.1728,270,0.225
5.144,270,0.225
5.144,270,0.225
4.1152,270,0.225
3.0864,270,0.225
3.0864,270,0.225
3.0864,300,0.225
2.0576,330,0.225
1.0288,320,0.225
1.0288,300,0.225
1.0288,300,0.225
1.0288,330,0.225
2.0576,180,0.225
3.0864,330,0.225
3.0864,180,0.225
3.0864,220,0.116666667
3.0864,230,0.116666667
3.0864,230,0.116666667
3.0864,230,0.116666667
3.0864,240,0.116666667
3.0864,320,0.116666667
2.0576,270,0.116666667
1.0288,180,0.116666667
2.0576,180,0.116666667
3.0864,40,0.116666667
4.1152,270,0.116666667
3.0864,240,0.116666667
5.144,220,0.116666667
5.144,220,0.116666667
5.144,240,0.116666667
4.1152,250,0.116666667
3.0864,270,0.116666667
2.0576,300,0.116666667
2.0576,230,0.116666667
2.0576,240,0.116666667
2.0576,240,0.116666667
2.0576,240,0.116666667
2.0576,180,0.116666667
2.0576,240,0.116666667
2.0576,240,0.104166667
2.0576,240,0.104166667
2.0576,240,0.104166667
2.0576,180,0.104166667
2.0576,210,0.104166667
2.0576,180,0.104166667
2.0576,240,0.104166667
3.0864,170,0.104166667
4.1152,140,0.104166667
4.1152,130,0.104166667
4.1152,120,0.104166667
4.1152,110,0.104166667
3.0864,120,0.104166667
4.1152,110,0.104166667
2.0576,130,0.104166667
2.0576,150,0.104166667
2.0576,170,0.104166667
1.0288,260,0.104166667
1.0288,280,0.104166667
1.0288,290,0.104166667
1.0288,300,0.104166667
1.0288,300,0.104166667
2.0576,330,0.104166667
1.0288,310,0.104166667
2.0576,290,0.058333333
2.0576,300,0.058333333
1.0288,300,0.058333333
2.0576,300,0.058333333
2.0576,330,0.058333333
3.0864,30,0.058333333
3.0864,20,0.058333333
2.0576,330,0.058333333
4.1152,20,0.058333333
5.144,20,0.058333333
4.1152,20,0.058333333
4.1152,20,0.058333333
5.144,20,0.058333333
5.144,20,0.058333333
3.0864,40,0.058333333
2.0576,30,0.058333333
1.0288,330,0.058333333
1.0288,180,0.058333333
2.0576,310,0.058333333
3.0864,10,0.058333333
3.0864,350,0.058333333
2.0576,180,0.058333333
4.1152,290,0.058333333
4.1152,260,0.058333333
2.0576,60,0.170833333
3.0864,50,0.170833333
3.0864,30,0.170833333
3.0864,300,0.170833333
5.144,290,0.170833333
6.1728,280,0.170833333
6.1728,280,0.170833333
5.144,300,0.170833333
3.0864,300,0.170833333
3.0864,300,0.170833333
4.1152,240,0.170833333
5.144,180,0.170833333
7.2016,300,0.170833333
6.1728,300,0.170833333
5.144,300,0.170833333
3.0864,340,0.170833333
3.0864,30,0.170833333
4.1152,30,0.170833333
5.144,340,0.170833333
6.1728,330,0.170833333
9.2592,310,0.170833333
8.2304,300,0.170833333
9.2592,300,0.170833333
7.2016,310,0.170833333
7.2016,310,0.029166667
7.2016,310,0.029166667
8.2304,310,0.029166667
8.2304,300,0.029166667
10.288,290,0.029166667
10.288,300,0.029166667
7.2016,300,0.029166667
9.2592,300,0.029166667
9.2592,300,0.029166667
7.2016,300,0.029166667
4.1152,300,0.029166667
3.0864,180,0.029166667
3.0864,180,0.029166667
4.1152,180,0.029166667
4.1152,180,0.029166667
3.0864,180,0.029166667
3.0864,180,0.029166667
2.0576,340,0.029166667
1.0288,330,0.029166667
2.0576,350,0.029166667
1.0288,320,0.029166667
4.1152,30,0.029166667
7.716,340,0.029166667
5.144,340,0.029166667
4.1152,300,0.058333333
6.1728,290,0.058333333
4.1152,200,0.058333333
3.0864,180,0.058333333
5.144,60,0.058333333
4.1152,40,0.058333333
1.0288,180,0.058333333
2.0576,180,0.058333333
3.0864,180,0.058333333
4.1152,270,0.058333333
4.1152,310,0.058333333
4.1152,310,0.058333333
5.144,50,0.058333333
5.144,20,0.058333333
5.144,30,0.058333333
4.1152,20,0.058333333
3.0864,320,0.058333333
9.2592,300,0.058333333
10.288,310,0.058333333
8.2304,310,0.058333333
9.2592,300,0.058333333
10.288,300,0.058333333
10.288,310,0.058333333
10.288,300,0.058333333
10.288,300,0.091666667
11.3168,310,0.091666667
10.288,300,0.091666667
10.288,300,0.091666667
8.2304,330,0.091666667
9.2592,330,0.091666667
14.4032,310,0.091666667
14.4032,300,0.091666667
15.432,310,0.091666667
16.4608,300,0.091666667
17.4896,300,0.091666667
20.576,290,0.091666667
19.5472,290,0.091666667
19.5472,290,0.091666667
18.5184,290,0.091666667
19.5472,290,0.091666667
20.576,290,0.091666667
20.576,290,0.091666667
16.4608,290,0.091666667
15.432,290,0.091666667
15.432,290,0.091666667
14.4032,280,0.091666667
11.3168,280,0.091666667
10.288,280,0.091666667
6.1728,290,0.016666667
5.144,290,0.016666667
5.144,300,0.016666667
4.1152,300,0.016666667
4.1152,180,0.016666667
5.144,300,0.016666667
8.2304,180,0.016666667
5.144,270,0.016666667
5.144,280,0.016666667
5.144,270,0.016666667
5.144,260,0.016666667
7.2016,270,0.016666667
8.2304,250,0.016666667
8.2304,240,0.016666667
8.2304,240,0.016666667
7.2016,260,0.016666667
5.144,260,0.016666667
4.1152,260,0.016666667
3.0864,270,0.016666667
3.0864,290,0.016666667
4.1152,270,0.016666667
3.0864,270,0.016666667
2.0576,180,0.016666667
3.0864,290,0.016666667
3.0864,180,0
3.0864,180,0
2.0576,180,0
2.0576,180,0
2.0576,280,0
3.0864,310,0
2.0576,300,0
2.0576,280,0
3.0864,280,0
3.0864,300,0
5.144,310,0
4.1152,310,0
2.0576,310,0
3.0864,240,0
1.0288,100,0
3.0864,270,0
2.0576,280,0
2.0576,220,0
2.0576,220,0
3.0864,230,0
3.0864,230,0
3.0864,240,0
3.0864,240,0
3.0864,240,0
4.1152,240,0
4.1152,240,0
3.0864,240,0
4.1152,240,0
4.1152,250,0
4.1152,240,0
4.1152,240,0
3.0864,240,0
1.0288,230,0
3.0864,220,0
2.0576,200,0
2.0576,200,0
2.0576,180,0
1.0288,160,0
1.0288,150,0
1.0288,220,0
2.0576,240,0
2.0576,240,0
3.0864,250,0
2.0576,240,0
1.0288,220,0
2.0576,210,0
2.0576,270,0
2.0576,210,0
2.0576,250,0.025
1.0288,240,0.025
1.0288,220,0.025
2.0576,230,0.025
2.0576,230,0.025
2.0576,230,0.025
2.0576,240,0.025
3.0864,230,0.025
3.0864,240,0.025
2.0576,210,0.025
3.0864,180,0.025
3.0864,180,0.025
3.0864,200,0.025
2.0576,170,0.025
2.0576,150,0.025
2.0576,160,0.025
2.0576,180,0.025
2.0576,270,0.025
2.0576,240,0.025
2.0576,240,0.025
1.0288,260,0.025
2.0576,260,0.025
2.0576,260,0.025
3.0864,270,0.025
3.0864,270,0.016666667
2.0576,270,0.016666667
2.0576,280,0.016666667
2.0576,270,0.016666667
1.0288,280,0.016666667
1.0288,180,0.016666667
1.0288,50,0.016666667
4.1152,330,0.016666667
3.0864,10,0.016666667
4.1152,10,0.016666667
4.1152,10,0.016666667
4.1152,30,0.016666667
4.1152,350,0.016666667
4.1152,340,0.016666667
5.144,340,0.016666667
3.0864,350,0.016666667
3.0864,350,0.016666667
5.144,320,0.016666667
3.0864,330,0.016666667
5.144,330,0.016666667
4.1152,320,0.016666667
6.1728,300,0.016666667
6.1728,310,0.016666667
8.2304,310,0.016666667
6.1728,310,0.0875
5.144,300,0.0875
5.144,310,0.0875
5.144,310,0.0875
2.0576,180,0.0875
4.1152,30,0.0875
5.144,60,0.0875
8.2304,40,0.0875
7.2016,180,0.0875
3.0864,40,0.0875
2.0576,320,0.0875
2.0576,340,0.0875
1.0288,350,0.0875
2.0576,330,0.0875
3.0864,330,0.0875
4.1152,300,0.0875
4.1152,320,0.0875
8.2304,300,0.0875
8.2304,300,0.0875
8.2304,250,0.0875
10.288,270,0.0875
5.144,300,0.0875
5.144,290,0.0875
6.1728,290,0.0875
5.144,280,0
7.2016,270,0
8.2304,180,0
3.0864,250,0
5.144,250,0
5.144,250,0
5.144,240,0
3.0864,180,0
3.0864,250,0
3.0864,230,0
3.0864,240,0
2.0576,270,0
5.144,270,0
5.144,270,0
5.144,250,0
3.0864,150,0
1.0288,220,0
3.0864,130,0
3.0864,270,0
2.0576,300,0
1.0288,260,0
1.0288,300,0
2.0576,130,0
1.0288,220,0
1.0288,180,0
3.0864,290,0
1.0288,280,0
1.0288,350,0
1.0288,300,0
4.1152,270,0
2.0576,240,0
2.0576,320,0
4.1152,150,0
6.1728,210,0
7.2016,230,0
5.144,180,0
3.0864,240,0
8.2304,190,0
5.144,220,0
5.144,180,0
3.0864,180,0
8.2304,210,0
9.2592,240,0
3.0864,180,0
3.0864,180,0
5.144,300,0
4.1152,320,0
5.144,300,0
8.2304,310,0.025
2.0576,60,0.025
2.0576,180,0.025
2.0576,330,0.025
1.0288,330,0.025
4.1152,310,0.025
8.2304,290,0.025
7.2016,290,0.025
4.1152,300,0.025
5.144,330,0.025
9.2592,320,0.025
10.288,320,0.025
6.1728,340,0.025
7.2016,350,0.025
5.144,300,0.025
8.2304,310,0.025
4.1152,180,0.025
4.1152,180,0.025
2.0576,180,0.025
4.1152,180,0.025
3.0864,180,0.025
5.144,180,0.025
5.144,180,0.025
10.288,250,0.025
9.2592,240,0
8.2304,250,0
5.144,240,0
4.1152,250,0
6.1728,210,0
5.144,220,0
5.144,200,0
3.0864,220,0
6.1728,230,0
4.1152,190,0
5.144,210,0
6.1728,220,0
7.2016,220,0
5.144,230,0
5.144,230,0
4.1152,240,0
3.0864,270,0
4.1152,250,0
4.1152,250,0
3.0864,260,0
3.0864,260,0
3.0864,280,0
4.1152,260,0
5.144,270,0
3.0864,300,0.020833333
2.0576,300,0.020833333
3.0864,300,0.020833333
2.0576,300,0.020833333
2.0576,210,0.020833333
3.0864,270,0.020833333
3.0864,270,0.020833333
2.0576,270,0.020833333
2.0576,330,0.020833333
3.0864,330,0.020833333
3.0864,340,0.020833333
4.1152,330,0.020833333
3.0864,330,0.020833333
1.0288,290,0.020833333
2.0576,10,0.020833333
2.0576,340,0.020833333
3.0864,10,0.020833333
2.0576,310,0.020833333
3.0864,330,0.020833333
3.0864,320,0.020833333
4.1152,320,0.020833333
3.0864,320,0.020833333
3.0864,30,0.020833333
3.0864,320,0.020833333
4.1152, ,0.091666667
4.1152,330,0.091666667
4.1152,340,0.091666667
4.1152,340,0.091666667
4.1152,340,0.091666667
4.1152,330,0.091666667
5.144,330,0.091666667
5.144,330,0.091666667
4.1152,350,0.091666667
4.1152,350,0.091666667
4.1152,340,0.091666667
5.144,30,0.091666667
5.144,30,0.091666667
6.1728,60,0.091666667
4.1152,30,0.091666667
4.1152,30,0.091666667
4.1152,30,0.091666667
4.1152,30,0.091666667
4.1152,20,0.091666667
3.0864,10,0.091666667
3.0864,340,0.091666667
3.0864,330,0.091666667
3.0864,290,0.091666667
4.1152,300,0.091666667
4.1152,310,0.095833333
4.1152,310,0.095833333
4.1152,220,0.095833333
3.0864,180,0.095833333
2.0576,180,0.095833333
2.0576,180,0.095833333
4.1152,290,0.095833333
3.0864,290,0.095833333
3.0864,290,0.095833333
2.0576,300,0.095833333
3.0864,330,0.095833333
4.1152,330,0.095833333
4.1152,300,0.095833333
4.1152,240,0.095833333
5.144,210,0.095833333
6.1728,280,0.095833333
7.2016,250,0.095833333
8.2304,270,0.095833333
5.144,270,0.095833333
2.0576,300,0.095833333
2.0576,330,0.095833333
2.0576,310,0.095833333
3.0864,330,0.095833333
3.0864,340,0.095833333
3.0864,330,0
4.1152,320,0
4.1152,20,0
4.1152,20,0
3.0864,50,0
4.1152,40,0
3.0864,30,0
2.0576,20,0
6.1728,280,0
4.1152,180,0
2.0576,240,0
2.0576,180,0
3.0864,240,0
3.0864,270,0
2.0576,300,0
2.0576,280,0
2.0576,300,0
2.0576,320,0
2.0576,330,0
2.0576,310,0
3.0864,180,0
3.0864,300,0
3.0864,320,0
4.1152,310,0
3.0864,330,0
2.0576,180,0
3.0864,180,0
2.0576,340,0
2.0576,270,0
2.0576,240,0
2.0576,270,0
2.0576,300,0
2.0576,310,0
3.0864,10,0
3.0864,330,0
4.1152,340,0
3.0864,350,0
4.1152,20,0
4.1152,10,0
3.0864,10,0
3.0864,20,0
3.0864,330,0
2.0576,30,0
2.0576,10,0
2.0576,180,0
2.0576,330,0
2.0576,330,0
1.0288,350,0
2.0576,290,0.0625
1.0288,310,0.0625
1.0288,260,0.0625
1.0288,260,0.0625
1.0288,240,0.0625
1.0288,260,0.0625
2.0576,310,0.0625
1.0288,240,0.0625
1.0288,60,0.0625
2.0576,20,0.0625
3.0864,20,0.0625
4.1152,40,0.0625
5.144,50,0.0625
5.144,40,0.0625
5.144,40,0.0625
3.0864,30,0.0625
4.1152,30,0.0625
2.0576,10,0.0625
3.0864,50,0.0625
3.0864,50,0.0625
2.0576,30,0.0625
4.1152,20,0.0625
3.0864,20,0.0625
3.0864,10,0.0625
3.0864,20,0.016666667
3.0864,20,0.016666667
3.0864,20,0.016666667
2.0576,20,0.016666667
4.1152,10,0.016666667
3.0864,10,0.016666667
3.0864,320,0.016666667
3.0864,330,0.016666667
4.1152,340,0.016666667
2.0576,350,0.016666667
2.0576,270,0.016666667
2.0576,310,0.016666667
3.0864,180,0.016666667
6.1728,310,0.016666667
5.144,320,0.016666667
3.0864,310,0.016666667
9.2592,250,0.016666667
5.6584,300,0.016666667
11.3168,290,0.016666667
10.288,280,0.016666667
6.1728,270,0.016666667
8.2304,280,0.016666667
10.288,270,0.016666667
10.288,280,0.016666667
7.2016,280,0
5.144,280,0
4.1152,270,0
2.0576,180,0
3.0864,270,0
3.0864,180,0
4.1152,340,0
4.1152,320,0
5.144,340,0
5.144,310,0
4.1152,350,0
2.0576,300,0
2.0576,60,0
3.0864,180,0
4.1152,180,0
3.0864,180,0
3.0864,350,0
3.0864,360,0
5.144,320,0
5.144,320,0
3.0864,90,0
3.0864,320,0
3.0864,10,0
3.0864,20,0
4.1152,30,0
4.1152,30,0
3.0864,30,0
1.0288,300,0
1.0288,290,0
2.0576,310,0
2.0576,250,0
1.0288,250,0
2.0576,240,0
2.0576,300,0
1.0288,270,0
1.0288,180,0
1.0288,80,0
1.0288,50,0
1.0288,80,0
1.0288,70,0
2.0576,160,0
2.0576,220,0
2.0576,240,0
2.0576,240,0
2.0576,240,0
2.0576,230,0
2.0576,230,0
2.0576,220,0
2.0576,220,0.0375
2.0576,220,0.0375
2.0576,220,0.0375
3.0864,220,0.0375
2.0576,210,0.0375
1.0288,210,0.0375
2.0576,230,0.0375
2.0576,220,0.0375
2.0576,210,0.0375
2.0576,210,0.0375
2.0576,170,0.0375
3.0864,180,0.0375
3.0864,170,0.0375
2.0576,150,0.0375
1.0288,170,0.0375
1.0288,170,0.0375
1.0288,130,0.0375
1.0288,300,0.0375
2.0576,270,0.0375
1.0288,240,0.0375
2.0576,250,0.0375
1.0288,260,0.0375
1.0288,150,0.0375
1.0288,180,0.0375
2.0576,180,0
2.0576,160,0
1.0288,160,0
1.0288,160,0
1.0288,180,0
2.0576,250,0
3.0864,280,0
3.0864,80,0
4.1152,50,0
3.0864,180,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
, ,0.020833333
3.0864,30,0.020833333
4.6296,30,0.020833333
5.144,30,0.020833333
4.6296,30,0.020833333
3.6008,40,0.020833333
2.572,30,0.020833333
3.0864,20,0.020833333
2.0576,270,0.020833333
1.0288,280,0.020833333
1.0288,270,0.020833333
0.5144,300,0.020833333
0.5144,290,0.020833333
1.5432,300,0.020833333
1.0288,270,0.020833333
1.0288,270,0.020833333
1.0288,290,0
0,330,0
0,300,0
1.0288,320,0
1.0288,330,0
1.5432,340,0
1.5432,340,0
1.0288,290,0
0.5144,320,0
5.144,300,0
7.2016,300,0
5.144,280,0
8.2304,270,0
6.1728,260,0
8.2304,260,0
6.1728,260,0
7.2016,240,0
6.6872,270,0
6.1728,250,0
7.2016,260,0
6.1728,280,0
5.144,260,0
5.144,250,0
2.572,250,0
2.572,250,0
4.6296,240,0
2.572,240,0
5.144,270,0
5.144,250,0
5.144,270,0
4.1152,260,0
4.1152,250,0
6.1728,250,0
7.2016,240,0
5.144,180,0
2.572,180,0
3.0864,180,0
2.572,270,0
2.572,270,0
12.86,270,0
14.4032,270,0
14.4032,270,0
14.4032,270,0
11.3168,270,0
10.288,270,0
10.288,270,0
10.8024,270,0
5.144,270,0
7.716,180,0
5.144,180,0
3.0864,180,0
5.144,180,0
2.572,180,0
4.6296,180,0
7.716,180,0
